DATE_TIME,TRANSPORT_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,TRANSFER_TYPE_ID,TRANSFER_TYPE,NUMBER_OF_PASSENGER,NUMBER_OF_PASSAGE
2020-12-23 21:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,33,33
2020-12-17 22:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,128,128
2020-12-29 23:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,8,11
2020-12-28 06:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,46,46
2020-12-13 14:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,907,1116
2020-12-28 00:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,1,1
2020-12-05 20:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,764,781
2020-12-31 11:00:00,2,RAY,MARMARAY,2,NORMAL,9982,10568
2020-12-12 17:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,1753,1931
2020-12-06 22:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,58,58
2020-12-17 19:00:00,2,RAY,TELEFERİK EYÜP PİYERLOTİ,2,NORMAL,15,15
2020-12-13 00:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,16,16
2020-12-12 23:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,23,24
2020-12-31 20:00:00,2,RAY,MARMARAY,2,NORMAL,7337,7713
2020-12-02 04:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,4,4
2020-12-28 19:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,259,261
2020-12-23 22:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,4,4
2020-12-17 20:00:00,2,RAY,TELEFERİK EYÜP PİYERLOTİ,2,NORMAL,6,13
2020-12-21 16:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,186,201
2020-12-23 18:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,115,118
2020-12-18 18:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3610,3723
2020-12-17 22:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,631,664
2020-12-02 15:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,2643,2694
2020-12-12 04:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,1,1
2020-12-16 22:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,644,675
2020-12-29 07:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,39,39
2020-12-12 12:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,884,1076
2020-12-27 10:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,2,2
2020-12-12 00:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,23,23
2020-12-05 22:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,431,433
2020-12-13 10:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,123,125
2020-12-05 23:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,255,258
2020-12-21 17:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,124,125
2020-12-21 06:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,5,5
2020-12-21 19:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,62,63
2020-12-17 23:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,346,364
2020-12-23 19:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,39880,41163
2020-12-07 11:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,2760,2809
2020-12-17 17:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3288,3386
2020-12-18 09:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,9838,10326
2020-12-17 18:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,2734,2807
2020-12-23 07:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,36,36
2020-12-24 19:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,66,66
2020-12-27 20:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,4,4
2020-12-24 07:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,42,42
2020-12-28 13:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,94,96
2020-12-24 07:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,37178,37645
2020-12-23 01:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,150,158
2020-12-17 14:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,4814,5017
2020-12-28 18:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,438,448
2020-12-12 15:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,1565,1822
2020-12-27 09:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,2,2
2020-12-27 05:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,2,2
2020-12-06 15:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,115,119
2020-12-29 21:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,36,52
2020-12-07 16:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,3054,3103
2020-12-01 05:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,207,208
2020-12-28 18:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,56836,58958
2020-12-13 12:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,594,736
2020-12-06 19:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,123,123
2020-12-28 14:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,163,172
2020-12-06 22:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,397,405
2020-12-21 22:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,9,9
2020-12-28 07:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,45,45
2020-12-22 17:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,118,119
2020-12-07 12:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,2827,2865
2020-12-23 08:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,44259,44992
2020-12-28 08:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,236,236
2020-12-23 16:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,85,89
2020-12-28 09:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,34558,35848
2020-12-13 13:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,206,208
2020-12-07 07:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,2181,2189
2020-12-22 13:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,89,90
2020-12-23 10:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,133,134
2020-12-23 08:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,210,210
2020-12-23 11:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,123,126
2020-12-18 04:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,1,1
2020-12-17 20:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,6530,6975
2020-12-13 08:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,124,124
2020-12-23 01:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,1,1
2020-12-23 00:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,434,449
2020-12-07 15:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,3239,3307
2020-12-03 08:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,3078,3086
2020-12-24 09:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,31311,32170
2020-12-07 04:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,2,2
2020-12-25 23:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,3,5
2020-12-17 16:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,12744,14116
2020-12-01 09:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,8875,9057
2020-12-01 23:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,359,366
2020-12-17 12:00:00,2,RAY,TELEFERİK EYÜP PİYERLOTİ,2,NORMAL,45,86
2020-12-21 15:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,118,120
2020-12-07 09:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,3625,3641
2020-12-29 22:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,16,20
2020-12-01 20:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,916,923
2020-12-22 18:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,121,122
2020-12-13 19:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,836,918
2020-12-28 13:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,132,138
2020-12-13 14:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,223,224
2020-12-28 01:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,2,2
2020-12-28 18:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,140,140
2020-12-28 12:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,87,89
2020-12-13 04:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,1,1
2020-12-13 20:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,117,118
2020-12-28 10:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,23562,24997
2020-12-25 20:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,41,41
2020-12-06 18:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,950,984
2020-12-06 14:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,144,145
2020-12-23 05:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,12,12
2020-12-12 22:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,412,448
2020-12-12 08:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,1782,1811
2020-12-27 14:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,1,1
2020-12-28 19:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,81,81
2020-12-22 15:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,122,123
2020-12-17 14:00:00,2,RAY,TELEFERİK EYÜP PİYERLOTİ,2,NORMAL,56,91
2020-12-31 14:00:00,2,RAY,MARMARAY,2,NORMAL,15620,16667
2020-12-01 11:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,5358,5730
2020-12-21 22:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,17,19
2020-12-28 22:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,2,2
2020-12-25 22:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,3,3
2020-12-29 08:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,87,87
2020-12-17 06:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,9,9
2020-12-10 19:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,59,59
2020-12-30 13:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,2450,2773
2020-12-17 18:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,111,112
2020-12-15 12:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,79,80
2020-12-22 00:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,2,2
2020-12-01 07:00:00,2,RAY,TELEFERİK EYÜP PİYERLOTİ,2,NORMAL,2,2
2020-12-21 10:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,3253,3363
2020-12-16 16:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,224,231
2020-12-02 16:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3278,3396
2020-12-15 22:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,15,15
2020-12-21 15:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,1798,1822
2020-12-10 10:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,111,132
2020-12-11 12:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,19024,20419
2020-12-14 18:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,201,224
2020-12-25 19:00:00,2,RAY,MARMARAY,2,NORMAL,19866,20596
2020-12-18 23:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,2,2
2020-12-25 12:00:00,2,RAY,MARMARAY,2,NORMAL,11400,12107
2020-12-01 16:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3291,3420
2020-12-25 00:00:00,2,RAY,MARMARAY,2,NORMAL,3,3
2020-12-21 17:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,7707,7901
2020-12-14 14:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,151,180
2020-12-31 00:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,2,2
2020-12-14 10:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,62,63
2020-12-26 06:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,795,805
2020-12-30 04:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,3,3
2020-12-06 17:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,284,285
2020-12-24 19:00:00,2,RAY,MARMARAY,2,NORMAL,16464,16957
2020-12-16 22:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,24,24
2020-12-14 06:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,9,9
2020-12-14 15:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,165,196
2020-12-20 22:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,197,198
2020-12-06 05:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,53,54
2020-12-24 21:00:00,2,RAY,MARMARAY,2,NORMAL,1537,1593
2020-12-26 18:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1001,1020
2020-12-29 12:00:00,2,RAY,MARMARAY,2,NORMAL,12174,12976
2020-12-16 01:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,137,146
2020-12-24 17:00:00,2,RAY,MARMARAY,2,NORMAL,22131,22887
2020-12-16 14:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,63,67
2020-12-06 00:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3,3
2020-12-01 17:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,2539,2618
2020-12-17 12:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,58,58
2020-12-17 07:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,36459,36929
2020-12-31 15:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,1229,1237
2020-12-30 18:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,939,943
2020-12-30 01:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,5,5
2020-12-16 12:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,18192,19506
2020-12-29 17:00:00,2,RAY,MARMARAY,2,NORMAL,23317,24333
2020-12-11 11:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,149,151
2020-12-21 09:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,5425,5530
2020-12-21 07:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,6429,6479
2020-12-25 19:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,7939,8143
2020-12-31 08:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,1682,1731
2020-12-02 15:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3786,3958
2020-12-11 13:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,143,148
2020-12-11 22:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,1,1
2020-12-06 14:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,945,1219
2020-12-01 18:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,2234,2285
2020-12-30 23:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,4,4
2020-12-30 11:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,828,832
2020-12-05 15:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,1385,1669
2020-12-21 22:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,48,48
2020-12-25 20:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,4313,4416
2020-12-22 07:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,636,636
2020-12-21 08:00:00,2,RAY,MARMARAY,2,NORMAL,20242,20513
2020-12-20 14:00:00,2,RAY,MARMARAY,2,NORMAL,916,987
2020-12-14 21:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,7,7
2020-12-16 19:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,245,247
2020-12-31 10:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,518,522
2020-12-16 23:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,17,17
2020-12-21 10:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,948,957
2020-12-16 09:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,242,243
2020-12-16 16:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,96,98
2020-12-01 16:00:00,2,RAY,TELEFERİK EYÜP PİYERLOTİ,2,NORMAL,14,38
2020-12-26 16:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,129,129
2020-12-05 20:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,149,150
2020-12-20 09:00:00,2,RAY,MARMARAY,2,NORMAL,1020,1029
2020-12-05 13:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,1006,1222
2020-12-01 20:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,5222,5586
2020-12-01 19:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,13590,14343
2020-12-10 17:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,244,265
2020-12-16 14:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,151,155
2020-12-14 23:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,2,3
2020-12-21 12:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,3254,3410
2020-12-11 15:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,156,160
2020-12-01 07:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,10515,10657
2020-12-22 06:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,198,198
2020-12-30 16:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,3814,4310
2020-12-16 16:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,30868,32450
2020-12-30 12:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,978,983
2020-12-01 14:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3890,4057
2020-12-01 12:00:00,2,RAY,TELEFERİK EYÜP PİYERLOTİ,2,NORMAL,17,43
2020-12-21 17:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,2669,2685
2020-12-29 18:00:00,2,RAY,MARMARAY,2,NORMAL,26428,27250
2020-12-26 12:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,369,386
2020-12-10 14:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,85,88
2020-12-16 20:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,20779,21584
2020-12-10 17:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,120,122
2020-12-12 11:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,3,3
2020-12-22 07:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,6067,6107
2020-12-21 20:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,3461,3527
2020-12-30 16:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,1268,1275
2020-12-16 20:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,118,119
2020-12-22 08:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,1061,1064
2020-12-26 11:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,86,86
2020-12-30 09:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,1388,1447
2020-12-01 09:00:00,2,RAY,TELEFERİK EYÜP PİYERLOTİ,2,NORMAL,6,18
2020-12-17 09:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,30681,31596
2020-12-26 05:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,4,4
2020-12-25 12:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,3249,3416
2020-12-16 11:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,118,121
2020-12-15 19:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,53,53
2020-12-17 06:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,14960,15121
2020-12-31 21:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,21,21
2020-12-18 08:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,83,88
2020-12-18 07:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,45,46
2020-12-06 18:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,181,184
2020-12-30 19:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,2377,2623
2020-12-16 23:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,3,3
2020-12-11 10:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,20129,21180
2020-12-10 09:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,106,118
2020-12-01 23:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,41,41
2020-12-22 18:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,2743,2755
