DATE_TIME,TRANSPORT_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,TRANSFER_TYPE_ID,TRANSFER_TYPE,NUMBER_OF_PASSENGER,NUMBER_OF_PASSAGE
2021-04-11 20:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,60,60
2021-04-22 07:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,855,856
2021-04-14 22:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,207,208
2021-04-10 20:00:00,2,RAY,T5 EMİNÖNÜ-ALİBEYKÖY,2,NORMAL,58,58
2021-04-04 11:00:00,2,RAY,İETT TÜNEL,2,NORMAL,42,43
2021-04-02 20:00:00,1,KARAYOLU,İETT,2,AKTARMA,7445,7503
2021-04-16 07:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,43884,44052
2021-04-30 20:00:00,1,KARAYOLU,ÖHO,2,NORMAL,8688,9211
2021-04-25 08:00:00,2,RAY,MARMARAY,2,NORMAL,2098,2099
2021-04-16 15:00:00,2,RAY,T5 EMİNÖNÜ-ALİBEYKÖY,2,AKTARMA,186,188
2021-04-04 17:00:00,2,RAY,İETT TÜNEL,2,NORMAL,77,77
2021-04-21 01:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,6,6
2021-04-11 19:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,AKTARMA,113,113
2021-04-29 14:00:00,1,KARAYOLU,İETT,2,AKTARMA,4770,4824
2021-04-08 14:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,804,808
2021-04-02 22:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,513,514
2021-04-22 00:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,61,61
2021-04-16 09:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,32605,32902
2021-04-05 18:00:00,2,RAY,KADIKÖY-MODA,2,NORMAL,60,60
2021-04-21 07:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,7123,7127
2021-04-26 23:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,441,443
2021-04-25 18:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,117,119
2021-04-03 16:00:00,1,KARAYOLU,İETT,2,AKTARMA,702,707
2021-04-04 15:00:00,2,RAY,İETT TÜNEL,2,NORMAL,91,93
2021-04-08 12:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,805,806
2021-04-07 00:00:00,1,KARAYOLU,İETT,2,NORMAL,69,70
2021-04-23 21:00:00,1,KARAYOLU,İETT,2,NORMAL,1296,1304
2021-04-24 12:00:00,2,RAY,MARMARAY,2,NORMAL,2181,2190
2021-04-06 20:00:00,1,KARAYOLU,İETT,2,AKTARMA,5847,5888
2021-04-09 10:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,129,130
2021-04-09 16:00:00,2,RAY,KADIKÖY-MODA,2,NORMAL,127,127
2021-04-20 21:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,455,455
2021-04-07 18:00:00,1,KARAYOLU,İETT,2,AKTARMA,8828,8909
2021-04-05 17:00:00,2,RAY,KADIKÖY-MODA,2,NORMAL,90,90
