DATE_TIME,TRANSPORT_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,TRANSFER_TYPE_ID,TRANSFER_TYPE,NUMBER_OF_PASSENGER,NUMBER_OF_PASSAGE
2021-05-01 14:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,88,88
2021-05-03 16:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,5311,5356
2021-05-01 06:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,129,129
2021-05-03 12:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,2574,2641
2021-05-03 07:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,1038,1038
2021-05-01 06:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,111,111
2021-05-03 08:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,1399,1403
2021-05-03 17:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,5913,5948
2021-05-03 08:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,3168,3174
2021-05-03 04:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,4,4
2021-05-03 10:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,818,822
2021-05-01 21:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,7,7
2021-05-03 13:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,659,667
2021-05-01 20:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,32,32
2021-05-01 20:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,164,165
2021-05-01 10:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,263,267
2021-05-03 18:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,609,615
2021-05-01 13:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,378,381
2021-05-03 02:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,2,2
2021-05-03 15:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,711,718
2021-05-01 17:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,562,567
2021-05-01 09:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,253,258
2021-05-03 17:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,668,674
2021-05-03 19:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,345,351
2021-05-01 08:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,276,276
2021-05-03 22:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,10,10
2021-05-03 19:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1170,1173
2021-05-03 01:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1,1
2021-05-01 17:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,233,239
2021-05-01 18:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,162,168
2021-05-01 19:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,114,115
2021-05-01 13:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,225,235
2021-05-01 17:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,3817,4028
2021-05-01 16:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,249,255
2021-05-01 06:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,719,731
2021-05-01 10:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,85,86
2021-05-03 23:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,4,4
2021-05-01 12:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,224,239
2021-05-03 20:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,865,868
2021-05-01 00:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,23,23
2021-05-03 17:00:00,2,RAY,T5 EMİNÖNÜ-ALİBEYKÖY,2,NORMAL,156,156
2021-05-01 22:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,2,2
2021-05-03 18:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,3028,3034
2021-05-03 13:00:00,2,RAY,T5 EMİNÖNÜ-ALİBEYKÖY,2,NORMAL,74,74
2021-05-03 15:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,1963,1995
2021-05-03 00:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,1,1
2021-05-03 06:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,1550,1552
2021-05-03 10:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,1063,1067
2021-05-03 10:00:00,2,RAY,T5 EMİNÖNÜ-ALİBEYKÖY,2,NORMAL,66,66
2021-05-01 08:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,133,133
2021-05-01 05:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,1,1
2021-05-03 14:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,1676,1700
2021-05-03 13:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,1464,1495
2021-05-03 11:00:00,2,RAY,T5 EMİNÖNÜ-ALİBEYKÖY,2,NORMAL,65,66
2021-05-03 11:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,846,848
2021-05-03 15:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,1192,1198
2021-05-03 04:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,1,1
2021-05-03 16:00:00,2,RAY,T5 EMİNÖNÜ-ALİBEYKÖY,2,NORMAL,159,160
2021-05-03 12:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,869,870
2021-05-03 03:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,2,2
2021-05-02 22:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,1,1
2021-05-01 00:00:00,2,RAY,MARMARAY,2,NORMAL,1,1
2021-05-03 07:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,834,836
2021-05-02 12:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,668,672
2021-05-01 10:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,479,494
2021-05-01 21:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,92,93
2021-05-03 08:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,823,823
2021-05-03 11:00:00,2,RAY,İETT TÜNEL,2,NORMAL,45,46
2021-05-01 11:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,435,446
2021-05-01 05:00:00,2,RAY,MARMARAY,2,NORMAL,261,261
2021-05-03 06:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,324,325
2021-05-03 07:00:00,2,RAY,İETT TÜNEL,2,NORMAL,20,20
2021-05-03 09:00:00,2,RAY,İETT TÜNEL,2,NORMAL,36,36
2021-05-01 18:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,682,702
2021-05-03 17:00:00,2,RAY,İETT TÜNEL,2,NORMAL,62,63
2021-05-01 22:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3,3
2021-05-02 19:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,808,810
2021-05-01 12:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,581,595
2021-05-02 11:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,530,531
2021-05-01 07:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,453,453
2021-05-01 04:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,1,1
2021-05-01 19:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,543,557
2021-05-03 16:00:00,2,RAY,İETT TÜNEL,2,NORMAL,66,67
2021-05-01 07:00:00,2,RAY,MARMARAY,2,NORMAL,3214,3214
2021-05-03 14:00:00,2,RAY,İETT TÜNEL,2,NORMAL,59,60
2021-05-01 06:00:00,2,RAY,MARMARAY,2,NORMAL,1919,1920
2021-05-03 09:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,302,302
2021-05-01 19:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,263,265
2021-05-01 04:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1,1
