DATE_TIME,TRANSPORT_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,TRANSFER_TYPE_ID,TRANSFER_TYPE,NUMBER_OF_PASSENGER,NUMBER_OF_PASSAGE
2020-10-27 18:00:00,1,KARAYOLU,ÖHO,2,NORMAL,92194,99401
2020-10-31 01:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,4,4
2020-10-16 10:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,NORMAL,19,31
2020-10-23 18:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,10786,10949
2020-10-19 07:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,1440,1442
2020-10-18 07:00:00,1,KARAYOLU,İETT,2,AKTARMA,715,720
2020-10-27 14:00:00,1,KARAYOLU,ÖHO,2,NORMAL,72262,81075
2020-10-02 06:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,796,803
2020-10-06 11:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,971,974
2020-10-08 21:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,749,781
2020-10-31 08:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,545,545
2020-10-31 20:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,3326,3650
2020-10-31 10:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,650,655
2020-10-13 16:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,2059,2077
2020-10-16 19:00:00,1,KARAYOLU,İETT,2,NORMAL,42753,45468
2020-10-04 13:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,250,253
2020-10-10 06:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,243,243
2020-10-17 18:00:00,1,KARAYOLU,İETT,2,AKTARMA,5147,5177
2020-10-09 17:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,237,238
2020-10-02 02:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,4,5
2020-10-18 16:00:00,2,RAY,İETT TÜNEL,2,NORMAL,389,459
2020-10-12 17:00:00,1,KARAYOLU,İETT,2,AKTARMA,7099,7186
2020-10-13 07:00:00,1,KARAYOLU,İETT,2,AKTARMA,4248,4292
2020-10-08 20:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,67,67
2020-10-18 15:00:00,2,RAY,İETT TÜNEL,2,NORMAL,349,412
2020-10-13 21:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,2408,2535
2020-10-13 07:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,9231,9316
2020-10-24 09:00:00,1,KARAYOLU,ÖHO,2,NORMAL,58043,63676
2020-10-27 21:00:00,1,KARAYOLU,ÖHO,2,NORMAL,34053,37412
2020-10-14 09:00:00,2,RAY,İETT TÜNEL,2,NORMAL,192,201
2020-10-14 16:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,189,190
2020-10-17 13:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,6864,7300
2020-10-24 06:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,1358,1379
2020-10-29 16:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,16214,17253
2020-10-30 13:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,2179,2420
2020-10-17 12:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,5207,5532
2020-10-29 10:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,NORMAL,1247,1324
2020-10-10 07:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,645,645
2020-10-12 21:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,2775,2923
2020-10-13 06:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,2730,2752
2020-10-13 21:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,518,521
2020-10-17 09:00:00,1,KARAYOLU,İETT,2,NORMAL,19963,21195
2020-10-01 23:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,49,49
2020-10-16 16:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,12,12
2020-10-23 08:00:00,1,KARAYOLU,ÖHO,2,NORMAL,111791,119891
2020-10-24 00:00:00,1,KARAYOLU,ÖHO,2,NORMAL,2570,2782
2020-10-14 12:00:00,2,RAY,İETT TÜNEL,2,NORMAL,287,321
2020-10-01 11:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,2248,2532
2020-10-15 06:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,3,3
2020-10-05 21:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,1093,1236
2020-10-28 11:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,8284,8600
2020-10-13 23:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,215,218
2020-10-12 23:00:00,1,KARAYOLU,İETT,2,AKTARMA,388,390
2020-10-04 05:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,37,37
2020-10-12 09:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,1,1
2020-10-10 19:00:00,2,RAY,İETT TÜNEL,2,NORMAL,537,660
2020-10-24 01:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,4,4
2020-10-16 07:00:00,1,KARAYOLU,İETT,2,NORMAL,78094,81682
2020-10-29 18:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,17559,18499
2020-10-11 19:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,NORMAL,36,50
2020-10-27 15:00:00,1,KARAYOLU,ÖHO,2,NORMAL,70174,78221
2020-10-28 09:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,8290,8510
2020-10-14 07:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,8900,8979
2020-10-06 00:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,14,15
2020-10-14 15:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,154,155
2020-10-16 20:00:00,1,KARAYOLU,İETT,2,AKTARMA,4617,4652
2020-10-12 15:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,3,3
2020-10-17 03:00:00,1,KARAYOLU,İETT,2,AKTARMA,10,10
2020-10-06 12:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,2688,3088
2020-10-17 15:00:00,1,KARAYOLU,İETT,2,AKTARMA,4128,4173
2020-10-08 20:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1188,1236
2020-10-07 06:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,197,197
2020-10-17 09:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,4,6
2020-10-16 00:00:00,1,KARAYOLU,İETT,2,NORMAL,461,487
2020-10-04 18:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,216,217
2020-10-16 12:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,10,10
2020-10-07 23:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,272,281
2020-10-13 22:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,1956,2049
2020-10-04 19:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,180,181
2020-10-17 12:00:00,1,KARAYOLU,İETT,2,NORMAL,21454,23329
2020-10-11 09:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,19,19
2020-10-03 21:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,87,87
2020-10-30 20:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,1458,1577
2020-10-13 19:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,1843,1849
2020-10-03 20:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,876,977
2020-10-24 08:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,6534,6663
2020-10-13 20:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,959,961
2020-10-18 13:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,4518,4863
2020-10-08 09:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1209,1261
2020-10-08 23:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,228,243
2020-10-13 10:00:00,1,KARAYOLU,İETT,2,AKTARMA,3016,3061
2020-10-31 22:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,5571,6099
2020-10-13 08:00:00,1,KARAYOLU,İETT,2,AKTARMA,5591,5663
2020-10-07 07:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,3198,3265
2020-10-18 19:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,1215,1222
2020-10-10 05:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,2,2
2020-10-23 19:00:00,1,KARAYOLU,ÖHO,2,NORMAL,80844,87843
2020-10-07 14:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1075,1164
2020-10-15 14:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,193,197
2020-10-24 10:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,5906,6081
2020-10-02 11:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,2231,2488
2020-10-06 13:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,3051,3478
2020-10-12 10:00:00,1,KARAYOLU,İETT,2,NORMAL,29609,32137
2020-10-01 20:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,405,406
2020-10-23 21:00:00,1,KARAYOLU,ÖHO,2,NORMAL,36688,40663
2020-10-19 10:00:00,2,RAY,İETT TÜNEL,2,NORMAL,189,206
2020-10-14 14:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,168,171
2020-10-06 22:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,829,944
2020-10-02 07:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,3046,3090
2020-10-23 06:00:00,1,KARAYOLU,ÖHO,2,NORMAL,42363,45252
2020-10-12 18:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,5,5
2020-10-06 20:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,396,400
2020-10-13 14:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,5525,5849
2020-10-08 16:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,182,184
2020-10-19 06:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,437,437
2020-10-28 21:00:00,1,KARAYOLU,ÖHO,2,NORMAL,31515,34759
2020-10-08 01:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,3,3
2020-10-17 14:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,7,7
2020-10-11 18:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,NORMAL,35,50
2020-10-17 12:00:00,1,KARAYOLU,İETT,2,AKTARMA,2215,2236
2020-10-14 15:00:00,2,RAY,İETT TÜNEL,2,NORMAL,403,451
2020-10-20 05:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,61,61
2020-10-18 14:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,1445,1458
2020-10-14 12:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,132,136
2020-10-17 12:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,13,13
2020-10-04 08:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,725,751
2020-10-04 17:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,171,171
2020-10-17 13:00:00,1,KARAYOLU,İETT,2,NORMAL,26787,29108
2020-10-02 08:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,2507,2574
2020-10-31 14:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,1282,1291
2020-10-17 11:00:00,1,KARAYOLU,İETT,2,NORMAL,17554,19192
2020-10-14 02:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,2,2
2020-10-31 23:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,614,667
2020-10-24 13:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,10130,10426
2020-10-12 22:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,2295,2419
2020-10-12 11:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,NORMAL,29,41
2020-10-31 11:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,1795,2020
2020-10-23 05:00:00,1,KARAYOLU,ÖHO,2,NORMAL,7289,7641
2020-10-06 21:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,1204,1374
2020-10-28 10:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,7911,8183
2020-10-07 21:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,847,886
2020-10-06 07:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,3189,3254
2020-10-19 16:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,179,181
2020-10-03 08:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,424,424
2020-10-11 20:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,NORMAL,14,19
2020-10-19 11:00:00,2,RAY,İETT TÜNEL,2,NORMAL,219,266
2020-10-07 10:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,756,756
2020-10-14 07:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,1352,1353
2020-10-16 14:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,6,6
2020-10-07 13:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,1236,1247
2020-10-07 04:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,7,8
2020-10-16 13:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,6,6
2020-10-17 18:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,9014,9602
2020-10-14 05:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,285,286
2020-10-29 17:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,NORMAL,4263,5053
2020-10-01 21:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,1201,1363
2020-10-08 06:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,989,1008
2020-10-13 22:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,342,343
2020-10-19 19:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,115,115
2020-10-07 16:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1521,1589
2020-10-07 11:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,1038,1044
2020-10-17 20:00:00,1,KARAYOLU,İETT,2,AKTARMA,2553,2568
2020-10-31 06:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,128,128
2020-10-03 07:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,397,397
2020-10-18 08:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,2236,2290
2020-10-31 10:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,1580,1735
2020-10-10 00:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,14,14
2020-10-31 07:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,1475,1520
2020-10-08 16:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1393,1454
2020-10-14 00:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,4,4
2020-10-31 22:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,988,1106
2020-10-24 15:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,11855,12137
2020-10-17 19:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,6369,6782
2020-10-31 08:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,1975,2024
2020-10-13 15:00:00,1,KARAYOLU,İETT,2,AKTARMA,5244,5324
2020-10-06 15:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,3929,4495
2020-10-28 01:00:00,1,KARAYOLU,ÖHO,2,NORMAL,62,66
2020-10-06 12:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,1090,1097
2020-10-06 05:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,78,78
2020-10-07 12:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,1140,1147
2020-10-19 10:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,1141,1143
2020-10-14 18:00:00,1,KARAYOLU,İETT,2,NORMAL,60007,63455
2020-10-15 11:00:00,2,RAY,İETT TÜNEL,2,NORMAL,228,244
2020-10-18 08:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,2,2
2020-10-26 07:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,6202,6282
2020-10-29 23:00:00,1,KARAYOLU,ÖHO,2,NORMAL,14436,16261
2020-10-18 11:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,6,6
2020-10-05 11:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,307,310
2020-10-16 20:00:00,2,RAY,İETT TÜNEL,2,NORMAL,215,258
2020-10-30 14:00:00,2,RAY,KADIKÖY-MODA,2,AKTARMA,5,5
2020-10-15 20:00:00,2,RAY,İETT TÜNEL,2,NORMAL,151,163
2020-10-13 17:00:00,1,KARAYOLU,İETT,2,NORMAL,50747,54092
2020-10-09 01:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1,1
2020-10-21 19:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,10073,10232
2020-10-19 14:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,1585,1600
2020-10-10 07:00:00,1,KARAYOLU,İETT,2,AKTARMA,2118,2133
2020-10-15 14:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,5442,5745
2020-10-30 10:00:00,2,RAY,KADIKÖY-MODA,2,AKTARMA,21,21
2020-10-15 13:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,1388,1402
2020-10-09 04:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1,1
2020-10-28 08:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,AKTARMA,1,1
2020-10-21 07:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,5937,6019
2020-10-25 12:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,7423,7620
2020-10-20 08:00:00,1,KARAYOLU,ÖHO,2,NORMAL,115271,123352
2020-10-08 06:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,790,797
2020-10-03 18:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,6521,7694
2020-10-20 22:00:00,1,KARAYOLU,ÖHO,2,NORMAL,27664,30367
2020-10-02 23:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,689,774
2020-10-18 15:00:00,1,KARAYOLU,İETT,2,NORMAL,16052,17890
2020-10-24 10:00:00,1,KARAYOLU,ÖHO,2,NORMAL,49746,55519
2020-10-10 00:00:00,1,KARAYOLU,İETT,2,AKTARMA,75,75
2020-10-25 19:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,9881,10107
2020-10-04 17:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1002,1136
2020-10-18 13:00:00,1,KARAYOLU,İETT,2,AKTARMA,1896,1916
2020-10-18 12:00:00,1,KARAYOLU,İETT,2,AKTARMA,1336,1351
2020-10-18 16:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,7,8
2020-10-25 21:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,5275,5371
2020-10-03 22:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,1228,1438
2020-10-10 23:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,2073,2263
2020-10-30 14:00:00,2,RAY,TELEFERİK MAÇKA - TAŞKIŞLA,2,NORMAL,21,22
2020-10-08 11:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,1459,1603
2020-10-17 15:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,NORMAL,42,51
2020-10-18 20:00:00,1,KARAYOLU,İETT,2,NORMAL,8541,9340
2020-10-25 04:00:00,1,KARAYOLU,ÖHO,2,NORMAL,91,100
2020-10-14 14:00:00,1,KARAYOLU,İETT,2,NORMAL,28095,30599
2020-10-14 00:00:00,1,KARAYOLU,İETT,2,AKTARMA,60,60
2020-10-04 00:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,1,1
2020-10-30 11:00:00,2,RAY,KADIKÖY-MODA,2,AKTARMA,17,17
2020-10-19 02:00:00,1,KARAYOLU,İETT,2,NORMAL,126,131
2020-10-14 02:00:00,1,KARAYOLU,İETT,2,NORMAL,123,137
2020-10-25 11:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,5126,5275
2020-10-13 21:00:00,1,KARAYOLU,İETT,2,AKTARMA,1962,1984
2020-10-14 07:00:00,1,KARAYOLU,İETT,2,AKTARMA,4074,4105
2020-10-16 08:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,125,126
2020-10-18 05:00:00,1,KARAYOLU,İETT,2,NORMAL,414,432
2020-10-16 07:00:00,2,RAY,İETT TÜNEL,2,NORMAL,85,85
2020-10-04 21:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,575,632
2020-10-14 19:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,8167,8498
2020-10-09 08:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,3611,3705
2020-10-16 15:00:00,2,RAY,İETT TÜNEL,2,NORMAL,466,521
2020-10-19 23:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,202,202
