"PASSAGE_COUNT","PASSENGER_COUNT","transaction_Month","transaction_Year","LINE","STATION_NAME","STATION_NUMBER","TOWN","LATITUDE","LONGITUDE"
87055,35122,4,2020,KABATAŞ-BAĞCILAR,Atatürk Öğrenci Yurdu,AOY-KBT,Zeytinburnu,"41.0159722222222","28.9117222222222"
17524,5556,4,2020,KABATAŞ-BAĞCILAR,Güneştepe,GNT-KBT,Güngören,"41.0290277777778","28.8609166666667"
46824,22331,4,2020,KABATAŞ-BAĞCILAR,Sirkeci,EMI-SRK,Fatih,"41.0151388888889","28.9758888888889"
16046,5497,4,2020,KABATAŞ-BAĞCILAR,Tophane,TPH-KBT,Beyoğlu,"41.0267222222222","28.9802222222222"
48252,20662,4,2020,KABATAŞ-BAĞCILAR,Çapa,CPA-KBT,Fatih,"41.01525","28.9333055555556"
25529,11291,4,2020,KABATAŞ-BAĞCILAR,Çemberlitaş,CTS-KBT,Fatih,"41.0084444444444","28.9710277777778"
7799,3456,4,2020,KADIKÖY-KARTAL METROSU,Acıbadem (Doğu),ACM-AC2,Kadıköy,"41.0021944444444","29.0453611111111"
2635,1496,4,2020,KADIKÖY-KARTAL METROSU,Bostancı,BST-BT1,Kadıköy,"40.9645833333333","29.1046666666667"
20675,14812,4,2020,KADIKÖY-KARTAL METROSU,Hastane (Batı),HST-HS2,Kartal,"40.9171666666667","29.1756944444444"
29081,10715,4,2020,KADIKÖY-KARTAL METROSU,Huzurevi,HZE-HZE,Maltepe,"40.9300555555556","29.1468611111111"
7392,3850,4,2020,KADIKÖY-KARTAL METROSU,Kadıköy (Batı),KAD-KD2,Kadıköy,"40.9900555555556","29.0216111111111"
38747,18853,4,2020,KADIKÖY-KARTAL METROSU,Kadıköy (Doğu),KAD-KD1,Kadıköy,"40.9907222222222","29.0229444444444"
33417,15109,4,2020,KADIKÖY-KARTAL METROSU,Maltepe,MLP-MLP,Maltepe,"40.9357777777778","29.13975"
4043,2775,4,2020,KADIKÖY-KARTAL METROSU,Pendik (Batı),PEN-PN2,Pendik,"40.8889166666667","29.2379166666667"
21115,9582,4,2020,KADIKÖY-KARTAL METROSU,Tavşantepe (Doğu),TVT-TV2,Pendik,"40.8822777777778","29.249"
40464,11917,4,2020,KİRAZLI-OLİMPİYATKÖY,Kirazlı,KRZ-KRZ,Bağcılar,"41.0318888888889","28.8425555555556"
16791,7524,4,2020,KİRAZLI-OLİMPİYATKÖY,Metrokent,MTK-MTK,Başakşehir,"41.10775","28.8012777777778"
19247,4720,4,2020,KİRAZLI-OLİMPİYATKÖY,Siteler,STR-STR,Başakşehir,"41.0881944444444","28.7964166666667"
22283,5310,4,2020,KİRAZLI-OLİMPİYATKÖY,Turgut Özal,TOL-TOL,Başakşehir,"41.0806111111111","28.7972222222222"
16246,4961,4,2020,KİRAZLI-OLİMPİYATKÖY,Ziya Gökalp Mah.,ZGP-ZGP,Başakşehir,"41.0745277777778","28.7865"
22870,7807,4,2020,KİRAZLI-OLİMPİYATKÖY,İstoç,ITC-ITC,Bağcılar,"41.0645","28.8267777777778"
3963,2301,4,2020,LEVENT - RUMELİ HİSARÜSTÜ,Boğaziçi,BIU-BIU,Sarıyer,"41.0851111111111","29.0455277777778"
3417,1690,4,2020,LEVENT - RUMELİ HİSARÜSTÜ,Etiler,ETL-ETL,Beşiktaş,"41.0822222222222","29.0378888888889"
16,16,4,2020,LEVENT - RUMELİ HİSARÜSTÜ,Levent Batı konkors,LVT-LVB,Şişli,"41.0760277777778","29.0145833333333"
6822,2792,4,2020,MARMARAY,Ataköy,ATY-MR1,Bakırköy,"40.9805277777778","28.8560833333333"
27439,8783,4,2020,MARMARAY,Aydıntepe,AYD-MR1,Tuzla,"40.8526944444444","29.2931944444444"
59906,27283,4,2020,MARMARAY,Ayrılıkçeşmesi,AYC-MR1,Kadıköy,"41.0006111111111","29.0293888888889"
10235,4969,4,2020,MARMARAY,Bakırköy-1,BAK-MR1,Bakırköy,"40.9808611111111","28.8738888888889"
25907,13051,4,2020,MARMARAY,Bakırköy-2,BAK-MR2,Bakırköy,"40.9804166666667","28.8706944444444"
8664,4618,4,2020,MARMARAY,Başak,BSA-MR1,Kartal,"40.89075","29.1771944444444"
2839,1412,4,2020,MARMARAY,Florya,FLO-MR1,Bakırköy,"40.9723888888889","28.7892777777778"
43056,18770,4,2020,MARMARAY,Gebze-1,GEB-MR1,Gebze,"40.7838055555556","29.4115555555556"
12022,4697,4,2020,MARMARAY,Gebze-2,GEB-MR2,Darıca,"40.7841388888889","29.4095"
14105,5468,4,2020,MARMARAY,Göztepe,GZT-MR1,Kadıköy,"40.9792777777778","29.0626388888889"
8059,2638,4,2020,MARMARAY,Güzelyalı,GUZ-MR1,Pendik,"40.8570277777778","29.2835"
14316,5882,4,2020,MARMARAY,Kaynarca,KAY-MR1,Pendik,"40.8721111111111","29.2558611111111"
26597,12901,4,2020,MARMARAY,Maltepe,MLT-MR1,Maltepe,"40.9204722222222","29.1337222222222"
82996,34731,4,2020,MARMARAY,Sirkeci-1,EMI-MR1,Fatih,"41.0151388888889","28.9760555555556"
26,26,4,2020,MARMARAY,Sirkeci-2,EMI-MR2,Fatih,"41.0137777777778","28.9764444444444"
13269,4698,4,2020,MARMARAY,Suadiye,SUA-MR1,Kadıköy,"40.9608888888889","29.0843611111111"
40189,19246,4,2020,MARMARAY,Sögütlüçeşme,SCM-MR1,Kadıköy,"40.9928055555556","29.0364722222222"
3074,2938,4,2020,MARMARAY,Yenikapı-2,YNK-MR2,Fatih,"41.0051666666667","28.9516111111111"
1403,1122,4,2020,MARMARAY,Yenikapı-3,YNK-MR3,Fatih,"41.0051666666667","28.9516111111111"
12343,4213,4,2020,MARMARAY,Yeşilköy,YED-MR1,Bakırköy,"40.9629722222222","28.8249166666667"
6807,2940,4,2020,MARMARAY,Yeşilyurt,YEY-MR1,Bakırköy,"40.9653055555556","28.8372222222222"
25,24,4,2020,MARMARAY,Üsküdar-3,USE-MR3,Üsküdar,"41.0256111111111","29.015"
5996,1795,4,2020,TAKSİM-4.LEVENT,Darüşşafaka,DS1-DS1,Sarıyer,"41.1302222222222","29.0253333333333"
23406,9394,4,2020,TAKSİM-4.LEVENT,Hacıosman,HC1-HC1,Sarıyer,"41.1399722222222","29.03075"
14997,5347,4,2020,TAKSİM-4.LEVENT,Hacıosman 2 Kuzey,HC1-HC2,Sarıyer,"41.1399722222222","29.03075"
6533,2790,4,2020,TAKSİM-4.LEVENT,Haliç kuzey,HLC-HL2,Fatih,"41.0226944444444","28.9666944444444"
22743,8299,4,2020,TAKSİM-4.LEVENT,Levent 2 Kuzey,LVT-L21,Şişli,"41.0759722222222","29.0145555555556"
8643,2475,4,2020,TAKSİM-4.LEVENT,Seyrantepe 1 Batı,ST1-ST1,Sarıyer,"41.1006666666667","28.9951944444444"
57988,25652,4,2020,TAKSİM-4.LEVENT,Taksim Güney,TAK-TAK,Beyoğlu,"41.0371388888889","28.98575"
22281,10518,4,2020,TAKSİM-4.LEVENT,Vezneciler Güney,VZN-VZ1,Fatih,"41.0121666666667","28.9594166666667"
35459,10394,4,2020,TAKSİM-4.LEVENT,İTÜ Güney,ITU-ITU,Şişli,"41.1080833333333","29.0201388888889"
31682,13713,4,2020,TAKSİM-4.LEVENT,Şişli Güney,MCD-SSL,Şişli,"41.0638888888889","28.9921388888889"
8,8,4,2020,TELEFERİK EYÜP PİYERLOTİ,Eyüp,EYU-PLT,EyüpSultan,"41.0498333333333","28.9343888888889"
4600,1855,4,2020,ÜSKÜDAR ÇEKMEKÖY METROSU,Kısıklı,KSK-KSK,Üsküdar,"41.0221111111111","29.0626944444444"
18761,9198,4,2020,ÜSKÜDAR ÇEKMEKÖY METROSU,Yamanevler,YME-YME,Ümraniye,"41.0243055555556","29.1185"
36546,17113,4,2020,ÜSKÜDAR ÇEKMEKÖY METROSU,Ümraniye,UMR-UMR,Üsküdar,"41.0248055555556","29.0846111111111"
90461,39360,4,2020,ÜSKÜDAR ÇEKMEKÖY METROSU,Üsküdar 1,USE-US1,Üsküdar,"41.0256111111111","29.014"
107,86,4,2020,İETT NOSTALJİK TRAMVAY,,"",Beyoğlu,"",""
215460,94144,5,2019,AKSARAY-HAVALİMANI,AKSARAY 1,AKE-EMN,Fatih,"41.0118333333333","28.9478888888889"
699636,285385,5,2019,AKSARAY-HAVALİMANI,ATAKOY,SRE-ATK,Bakırköy,"40.9913611111111","28.8458333333333"
459955,151773,5,2019,AKSARAY-HAVALİMANI,BAGCILAR MEYDAN,BGM-BGM,Bağcılar,"41.0345","28.8565833333333"
355440,96567,5,2019,AKSARAY-HAVALİMANI,DAVUTPASA,DAV-DAV,Güngören,"41.02","28.8999444444444"
225470,152092,5,2019,AKSARAY-HAVALİMANI,OTOGAR,OGA-AKS,Bayrampaşa,"41.0400555555556","28.8945833333333"
406327,155506,5,2019,AKSARAY-HAVALİMANI,ULUBATLI,ULU-ULU,Fatih,"41.0242222222222","28.9298611111111"
270732,94467,5,2019,EDİRNEKAPI-SULTANÇİFTLİĞİ,Bereç,BRC-BRC,Gaziosmanpaşa,"41.0559166666667","28.9089722222222"
126955,44564,5,2019,EDİRNEKAPI-SULTANÇİFTLİĞİ,Demirkapı,DMR-DMR,EyüpSultan,"41.0368888888889","28.9235833333333"
229986,71891,5,2019,EDİRNEKAPI-SULTANÇİFTLİĞİ,Mescidi Selam,MSL-MSL,Sultangazi,"41.1164166666667","28.8510277777778"
203609,90435,5,2019,EDİRNEKAPI-SULTANÇİFTLİĞİ,Metris,MRS-MRS,Gaziosmanpaşa,"41.0803055555556","28.8756666666667"
159796,59324,5,2019,EDİRNEKAPI-SULTANÇİFTLİĞİ,Rami,RMI-RMI,EyüpSultan,"41.0460833333333","28.9159722222222"
293743,87897,5,2019,EDİRNEKAPI-SULTANÇİFTLİĞİ,Sultançiftliği,SCF-SCF,Sultangazi,"41.1068333333333","28.8603333333333"
273662,79363,5,2019,EDİRNEKAPI-SULTANÇİFTLİĞİ,Taşköprü,TSH-TSH,Bayrampaşa,"41.0723333333333","28.8883055555556"
565652,184154,5,2019,EDİRNEKAPI-SULTANÇİFTLİĞİ,Topkapı,TPI-HBL,Zeytinburnu,"41.0204722222222","28.9203333333333"
249093,69505,5,2019,EDİRNEKAPI-SULTANÇİFTLİĞİ,Yenimahalle,YNM-YNM,Sultangazi,"41.1003333333333","28.863"
199871,52796,5,2019,EDİRNEKAPI-SULTANÇİFTLİĞİ,Çukurçeşme,CKR-CKR,Bayrampaşa,"41.0616388888889","28.90225"
663339,268813,5,2019,KABATAŞ-BAĞCILAR,Aksaray,AKR-KBT,Fatih,"41.0095833333333","28.9538888888889"
701942,259559,5,2019,KABATAŞ-BAĞCILAR,Beyazıt,BYZ-KBT,Fatih,"41.0090277777778","28.9666388888889"
89555,36284,5,2019,KABATAŞ-BAĞCILAR,Fındıklı,FDL-KBT,Beyoğlu,"41.0314166666667","28.9893611111111"
94530,26576,5,2019,KABATAŞ-BAĞCILAR,Keresteciler,KRS-KBT,Güngören,"41.0115","28.88075"
104267,31364,5,2019,KABATAŞ-BAĞCILAR,MehmetAkif,MAF-KBT,Güngören,"41.0058055555556","28.8816944444444"
141553,36001,5,2019,KABATAŞ-BAĞCILAR,Merkezefendi,MRE-KBT,Zeytinburnu,"41.0103888888889","28.9095555555556"
627820,275008,5,2019,KABATAŞ-BAĞCILAR,Sultanahmet,SAH-KBT,Fatih,"41.0081111111111","28.9756111111111"
399598,152106,5,2019,KABATAŞ-BAĞCILAR,Topkapı,TPK-KBT,Zeytinburnu,"41.0190833333333","28.9188611111111"
693463,305158,5,2019,KADIKÖY-KARTAL METROSU,Ayrılıkçeşme,AYC-AY1,Kadıköy,"40.9998888888889","29.0303611111111"
228268,78710,5,2019,KADIKÖY-KARTAL METROSU,Bostancı (Batı),BST-BT3,Kadıköy,"40.9645833333333","29.1046666666667"
228070,100067,5,2019,KADIKÖY-KARTAL METROSU,Esenkent Cevizli,EKT-EKT,Maltepe,"40.9208888888889","29.1666944444444"
336194,131427,5,2019,KADIKÖY-KARTAL METROSU,Göztepe,GZP-GZP,Üsküdar,"40.9938611111111","29.0709166666667"
147321,46649,5,2019,KADIKÖY-KARTAL METROSU,Gülsuyu,GLS-GLS,Maltepe,"40.9237777777778","29.1549166666667"
87971,44361,5,2019,KADIKÖY-KARTAL METROSU,Hastane (Doğu/Adliye),HST-HS1,Kartal,"40.9151944444444","29.1820555555556"
257273,133728,5,2019,KADIKÖY-KARTAL METROSU,Kadıköy (Batı),KAD-KD2,Kadıköy,"40.9900555555556","29.0216111111111"
101815,45868,5,2019,KADIKÖY-KARTAL METROSU,Kartal (Doğu),KRL-KR1,Kartal,"40.90625","29.2115833333333"
465504,169597,5,2019,KADIKÖY-KARTAL METROSU,Kozyatağı,KYT-KYT,Ataşehir,"40.9746944444444","29.0999722222222"
218109,77126,5,2019,KADIKÖY-KARTAL METROSU,Pendik (Batı),PEN-PN2,Pendik,"40.8889166666667","29.2379166666667"
289860,114181,5,2019,KADIKÖY-KARTAL METROSU,Tavşantepe (Doğu),TVT-TV2,Pendik,"40.8822777777778","29.249"
37543,10115,5,2019,KADIKÖY-KARTAL METROSU,Yakacık (Batı),YKC-YC2,Kartal,"40.8970555555556","29.2263888888889"
112729,34146,5,2019,KADIKÖY-KARTAL METROSU,Yakacık (Doğu),YKC-YC1,Kartal,"40.8956944444444","29.2277777777778"
123630,45030,5,2019,KİRAZLI-OLİMPİYATKÖY,Metrokent,MTK-MTK,Başakşehir,"41.10775","28.8012777777778"
83867,21715,5,2019,KİRAZLI-OLİMPİYATKÖY,Ziya Gökalp Mah.,ZGP-ZGP,Başakşehir,"41.0745277777778","28.7865"
45617,14735,5,2019,LEVENT - RUMELİ HİSARÜSTÜ,Levent Batı konkors,LVT-LVB,Şişli,"41.0760277777778","29.0145833333333"
87985,32991,5,2019,MARMARAY,Ataköy,ATY-MR1,Bakırköy,"40.9805277777778","28.8560833333333"
103520,44156,5,2019,MARMARAY,Bakırköy-1,BAK-MR1,Bakırköy,"40.9808611111111","28.8738888888889"
318225,151600,5,2019,MARMARAY,Bakırköy-2,BAK-MR2,Bakırköy,"40.9804166666667","28.8706944444444"
24846,6780,5,2019,MARMARAY,Darıca,DAR-MR1,Darıca,"40.7923333333333","29.3918055555556"
177900,63624,5,2019,MARMARAY,Erenköy,ERK-MR1,Kadıköy,"40.9718611111111","29.0762777777778"
46327,21887,5,2019,MARMARAY,Florya,FLO-MR1,Bakırköy,"40.9723888888889","28.7892777777778"
144195,53093,5,2019,MARMARAY,Göztepe,GZT-MR1,Kadıköy,"40.9792777777778","29.0626388888889"
190510,82287,5,2019,MARMARAY,Halkalı,HAL-MR1,Küçükçekmece,"41.0194722222222","28.7686388888889"
60345,22886,5,2019,MARMARAY,Kaynarca,KAY-MR1,Pendik,"40.8721111111111","29.2558611111111"
208956,86309,5,2019,MARMARAY,Küçükçekmece,KCC-MR1,Küçükçekmece,"40.9885","28.7729444444444"
61754,26262,5,2019,MARMARAY,Osmangazi,OSM-MR1,Darıca,"40.7993333333333","29.3799722222222"
256476,124575,5,2019,MARMARAY,Pendik,PEN-MR1,Pendik,"40.8800555555556","29.2312222222222"
554886,308747,5,2019,MARMARAY,Sirkeci-1,EMI-MR1,Fatih,"41.0151388888889","28.9760555555556"
76948,28047,5,2019,MARMARAY,Sirkeci-2,EMI-MR2,Fatih,"41.0137777777778","28.9764444444444"
55350,27029,5,2019,MARMARAY,Sirkeci-3,EMI-MR3,Fatih,"41.0135833333333","28.9761111111111"
161511,60881,5,2019,MARMARAY,Suadiye,SUA-MR1,Kadıköy,"40.9608888888889","29.0843611111111"
28692,9210,5,2019,MARMARAY,Tersane-1,TER-MR1,Pendik,"40.8616666666667","29.27325"
31560,19550,5,2019,MARMARAY,Yenikapı-3,YNK-MR3,Fatih,"41.0051666666667","28.9516111111111"
301163,83573,5,2019,MARMARAY,Zeytinburnu,ZBR-MR1,Zeytinburnu,"40.9853333333333","28.9056944444444"
529317,174750,5,2019,TAKSİM-4.LEVENT,"4 Levent Kuzey",L24-L24,Kağıthane,"41.0857222222222","29.0068611111111"
1117197,357977,5,2019,TAKSİM-4.LEVENT,Gayrettepe,GTP-GTP,Şişli,"41.0689722222222","29.0108611111111"
317562,104995,5,2019,TAKSİM-4.LEVENT,Hacıosman,HC1-HC1,Sarıyer,"41.1399722222222","29.03075"
570928,215085,5,2019,TAKSİM-4.LEVENT,Levent 2 Kuzey,LVT-L21,Şişli,"41.0759722222222","29.0145555555556"
161347,46883,5,2019,TAKSİM-4.LEVENT,Sanayi Mah. Güney,LYS-LYS,Sarıyer,"41.0942222222222","29.005"
501709,136985,5,2019,TAKSİM-4.LEVENT,İTÜ Güney,ITU-ITU,Şişli,"41.1080833333333","29.0201388888889"
315007,107243,5,2019,TAKSİM-4.LEVENT,Şişhane Güney,SSH-SSH,Beyoğlu,"41.0287222222222","28.9748888888889"
207926,81205,5,2019,ÜSKÜDAR ÇEKMEKÖY METROSU,Altunizade 2,ALZ-AM2,Üsküdar,"41.0225277777778","29.0456111111111"
272585,95946,5,2019,ÜSKÜDAR ÇEKMEKÖY METROSU,ÇAKMAK,CMK-CMK,Ümraniye,"41.0215","29.1185"
547264,166991,5,2019,ÜSKÜDAR ÇEKMEKÖY METROSU,ÇEKMEKÖY 2,CKM-CK2,Çekmeköy,"41.0145277777778","29.1895"
387484,149845,5,2019,ÜSKÜDAR ÇEKMEKÖY METROSU,Çarşı,CAR-CAR,Ümraniye,"41.026","29.097"
377636,140123,5,2019,ÜSKÜDAR ÇEKMEKÖY METROSU,Ümraniye,UMR-UMR,Üsküdar,"41.0248055555556","29.0846111111111"
954580,362817,5,2019,ÜSKÜDAR ÇEKMEKÖY METROSU,Üsküdar 1,USE-US1,Üsküdar,"41.0256111111111","29.014"
218336,112262,5,2019,ÜSKÜDAR ÇEKMEKÖY METROSU,Üsküdar 2,USE-US2,Üsküdar,"41.0251111111111","29.0116111111111"
33,33,5,2020,AKSARAY-HAVALİMANI,AKSARAY,AKE-AKS,Fatih,"41.0118333333333","28.9478888888889"
117254,54333,5,2020,AKSARAY-HAVALİMANI,ATAKOY,SRE-ATK,Bakırköy,"40.9913611111111","28.8458333333333"
34155,15843,5,2020,AKSARAY-HAVALİMANI,BAHCELIEVLER,BAH-BAH,Bahçelievler,"40.9956666666667","28.8635555555556"
85946,45335,5,2020,AKSARAY-HAVALİMANI,EMNIYET,EMT-EMT,Fatih,"41.0179722222222","28.9388055555556"
14308,6520,5,2020,AKSARAY-HAVALİMANI,IDTM,DTM-DTM,Bakırköy,"40.9865555555556","28.8284166666667"
52969,24754,5,2020,AKSARAY-HAVALİMANI,MERTER,MER-MER,Güngören,"41.0073888888889","28.8963055555556"
54763,32749,5,2020,AKSARAY-HAVALİMANI,OTOGAR,OGA-AKS,Bayrampaşa,"41.0400555555556","28.8945833333333"
54,52,5,2020,AKSARAY-HAVALİMANI,OTOGAR 1,OGA-ESN,Bayrampaşa,"41.0400555555556","28.8945833333333"
65068,29481,5,2020,EDİRNEKAPI-SULTANÇİFTLİĞİ,Ali Fuat Başgil,ALF-ALF,Gaziosmanpaşa,"41.0682222222222","28.8960833333333"
60629,27673,5,2020,EDİRNEKAPI-SULTANÇİFTLİĞİ,Bereç,BRC-BRC,Gaziosmanpaşa,"41.0559166666667","28.9089722222222"
31811,11701,5,2020,EDİRNEKAPI-SULTANÇİFTLİĞİ,Cebeci,CBC-CBC,Sultangazi,"41.1124444444444","28.8575833333333"
21959,11429,5,2020,EDİRNEKAPI-SULTANÇİFTLİĞİ,Edirnekapı,EDK-EDK,EyüpSultan,"41.0311111111111","28.93425"
38188,17289,5,2020,EDİRNEKAPI-SULTANÇİFTLİĞİ,Karadeniz Mahallesi,KRM-KRM,Gaziosmanpaşa,"41.0755","28.8818888888889"
50922,21796,5,2020,EDİRNEKAPI-SULTANÇİFTLİĞİ,Mescidi Selam,MSL-MSL,Sultangazi,"41.1164166666667","28.8510277777778"
31042,13952,5,2020,EDİRNEKAPI-SULTANÇİFTLİĞİ,Rami,RMI-RMI,EyüpSultan,"41.0460833333333","28.9159722222222"
30340,11094,5,2020,KABATAŞ-BAĞCILAR,Akıncılar,AKN-KBT,Güngören,"41.01725","28.8711944444444"
66159,25881,5,2020,KABATAŞ-BAĞCILAR,Bağcılar,BGC-KBT,Bağcılar,"41.0334722222222","28.8607222222222"
33965,10506,5,2020,KABATAŞ-BAĞCILAR,Cami,CMI-KBT,Güngören,"41.0236388888889","28.8638611111111"
72328,43499,5,2020,KABATAŞ-BAĞCILAR,Eminönü 2,EMI-KBT,Fatih,"41.0175277777778","28.9733611111111"
9814,5012,5,2020,KABATAŞ-BAĞCILAR,Fındıklı,FDL-KBT,Beyoğlu,"41.0314166666667","28.9893611111111"
60340,30253,5,2020,KABATAŞ-BAĞCILAR,Fındıkzade,FND-KBT,Fatih,"41.0116666666667","28.9406388888889"
1795,1230,5,2020,KABATAŞ-BAĞCILAR,Kabataş,KTS-KTA,Beyoğlu,"41.0343333333333","28.9926388888889"
58153,31703,5,2020,KABATAŞ-BAĞCILAR,Karaköy,KAR-KBT,Beyoğlu,"41.0220833333333","28.9747222222222"
45564,22518,5,2020,KABATAŞ-BAĞCILAR,Laleli,LAL-KBT,Fatih,"41.0095833333333","28.9596666666667"
26747,11084,5,2020,KABATAŞ-BAĞCILAR,Mithatpaşa,MPS-KBT,Zeytinburnu,"41.0035277777778","28.9024444444444"
70972,36848,5,2020,KABATAŞ-BAĞCILAR,Sirkeci,EMI-SRK,Fatih,"41.0151388888889","28.9758888888889"
81357,39145,5,2020,KABATAŞ-BAĞCILAR,Yusufpaşa,AKE-KBT,Fatih,"41.0100833333333","28.9465555555556"
31797,14679,5,2020,KADIKÖY-KARTAL METROSU,Göztepe,GZP-GZP,Üsküdar,"40.9938611111111","29.0709166666667"
17262,7702,5,2020,KADIKÖY-KARTAL METROSU,Gülsuyu,GLS-GLS,Maltepe,"40.9237777777778","29.1549166666667"
6093,3793,5,2020,KADIKÖY-KARTAL METROSU,Hastane (Doğu/Adliye),HST-HS1,Kartal,"40.9151944444444","29.1820555555556"
11058,6384,5,2020,KADIKÖY-KARTAL METROSU,Kadıköy (Batı),KAD-KD2,Kadıköy,"40.9900555555556","29.0216111111111"
56802,30254,5,2020,KADIKÖY-KARTAL METROSU,Kadıköy (Doğu),KAD-KD1,Kadıköy,"40.9907222222222","29.0229444444444"
6040,3332,5,2020,KADIKÖY-KARTAL METROSU,Tavşantepe (Batı),TVT-TV1,Pendik,"40.8822777777778","29.249"
21033,8272,5,2020,KADIKÖY-KARTAL METROSU,Yakacık (Doğu),YKC-YC1,Kartal,"40.8956944444444","29.2277777777778"
53645,24612,5,2020,KADIKÖY-KARTAL METROSU,Ünalan,UNL-UNL,Üsküdar,"40.9978888888889","29.0610277777778"
40058,10809,5,2020,KİRAZLI-OLİMPİYATKÖY,Kirazlı,KRZ-KRZ,Bağcılar,"41.0318888888889","28.8425555555556"
32482,10690,5,2020,KİRAZLI-OLİMPİYATKÖY,Mahmutbey,MHY-MHY,Bağcılar,"41.0542777777778","28.8305555555556"
20517,9563,5,2020,KİRAZLI-OLİMPİYATKÖY,Metrokent,MTK-MTK,Başakşehir,"41.10775","28.8012777777778"
26114,9737,5,2020,KİRAZLI-OLİMPİYATKÖY,İstoç,ITC-ITC,Bağcılar,"41.0645","28.8267777777778"
14278,6716,5,2020,LEVENT - RUMELİ HİSARÜSTÜ,Levent Doğu konkors,LVT-LVD,Şişli,"41.0760277777778","29.0145833333333"
2194,1536,5,2020,LEVENT - RUMELİ HİSARÜSTÜ,Nispetiye,NSP-NSP,Beşiktaş,"41.0773888888889","29.0236666666667"
9872,4421,5,2020,MARMARAY,Ataköy,ATY-MR1,Bakırköy,"40.9805277777778","28.8560833333333"
21309,8619,5,2020,MARMARAY,Atalar,ATA-MR1,Kartal,"40.8988888888889","29.1692222222222"
41175,22180,5,2020,MARMARAY,Bakırköy-2,BAK-MR2,Bakırköy,"40.9804166666667","28.8706944444444"
17549,5613,5,2020,MARMARAY,Fatih,FAT-MR1,Gebze,"40.8085555555556","29.3639444444444"
17849,7550,5,2020,MARMARAY,Feneryolu,FNY-MR1,Kadıköy,"40.9789166666667","29.0489444444444"
4387,2331,5,2020,MARMARAY,Florya,FLO-MR1,Bakırköy,"40.9723888888889","28.7892777777778"
10351,4816,5,2020,MARMARAY,Florya aqua,FLA-MR1,Bakırköy,"40.9678055555556","28.79725"
20263,8345,5,2020,MARMARAY,Göztepe,GZT-MR1,Kadıköy,"40.9792777777778","29.0626388888889"
23037,12524,5,2020,MARMARAY,Halkalı,HAL-MR1,Küçükçekmece,"41.0194722222222","28.7686388888889"
32154,15026,5,2020,MARMARAY,Kartal,KTL-MR1,Kartal,"40.8886666666667","29.1912222222222"
48297,23296,5,2020,MARMARAY,Kazlıçeşme,KCS-MR1,Zeytinburnu,"40.9920555555556","28.9184166666667"
1,1,5,2020,MARMARAY,Küçükyalı-2,KCY-MR2,Maltepe,"40.9461944444444","29.1062777777778"
134308,57538,5,2020,MARMARAY,Sirkeci-1,EMI-MR1,Fatih,"41.0151388888889","28.9760555555556"
23401,9675,5,2020,MARMARAY,Suadiye,SUA-MR1,Kadıköy,"40.9608888888889","29.0843611111111"
55672,28084,5,2020,MARMARAY,Sögütlüçeşme,SCM-MR1,Kadıköy,"40.9928055555556","29.0364722222222"
5,5,5,2020,MARMARAY,Tersane-2,TER-MR2,Pendik,"40.8611666666667","29.2732222222222"
16430,7336,5,2020,MARMARAY,Tuzla,TUZ-MR1,Tuzla,"40.8311388888889","29.3224722222222"
16711,6484,5,2020,MARMARAY,Yenimahalle,YEN-MR1,Bakırköy,"40.9812777777778","28.8806944444444"
9065,3548,5,2020,MARMARAY,Yunus,YUN-MR1,Kartal,"40.8850833333333","29.2104722222222"
29872,18662,5,2020,MARMARAY,Üsküdar-2,USE-MR2,Üsküdar,"41.0256111111111","29.015"
35235,13313,5,2020,TAKSİM-4.LEVENT,"4 Levent 2 Güney",L44-L44,Kağıthane,"41.0857222222222","29.0068611111111"
17009,6729,5,2020,TAKSİM-4.LEVENT,Atatürk Oto Sanayi Kuzey,A1S-A1S,Şişli,"41.11875","29.0238055555556"
71479,29137,5,2020,TAKSİM-4.LEVENT,Gayrettepe,GTP-GTP,Şişli,"41.0689722222222","29.0108611111111"
39905,20617,5,2020,TAKSİM-4.LEVENT,Haliç güney,HLC-HL1,Fatih,"41.0226944444444","28.9666944444444"
10711,3642,5,2020,TAKSİM-4.LEVENT,Seyrantepe 1 Batı,ST1-ST1,Sarıyer,"41.1006666666667","28.9951944444444"
4708,1626,5,2020,TAKSİM-4.LEVENT,Seyrantepe 3 Stad Girişi,ST3-ST3,Sarıyer,"41.1006666666667","28.9951944444444"
32313,15385,5,2020,TAKSİM-4.LEVENT,Vezneciler Güney,VZN-VZ1,Fatih,"41.0121666666667","28.9594166666667"
93614,40099,5,2020,TAKSİM-4.LEVENT,Yenikapı Güney,YNK-YN1,Fatih,"41.0051944444444","28.9517222222222"
38729,15090,5,2020,TAKSİM-4.LEVENT,Şişhane Güney,SSH-SSH,Beyoğlu,"41.0287222222222","28.9748888888889"
15610,8246,5,2020,TAKSİM-4.LEVENT,Şişhane Kuzey,S1H-S1H,Beyoğlu,"41.0287222222222","28.9748888888889"
46590,22626,5,2020,TAKSİM-4.LEVENT,Şişli Güney,MCD-SSL,Şişli,"41.0638888888889","28.9921388888889"
21601,9333,5,2020,ÜSKÜDAR ÇEKMEKÖY METROSU,ALTINŞEHİR,ASI-ASI,Ümraniye,"41.0166944444444","29.1401111111111"
