DATE_TIME,TRANSPORT_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,TRANSFER_TYPE_ID,TRANSFER_TYPE,NUMBER_OF_PASSENGER,NUMBER_OF_PASSAGE
2020-11-09 18:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,143,145
2020-11-20 00:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,22,22
2020-11-30 21:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,243,243
2020-11-07 17:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,162,164
2020-11-01 06:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,5267,5333
2020-11-11 05:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,8,8
2020-11-14 23:00:00,2,RAY,MARMARAY,2,AKTARMA,336,337
2020-11-30 19:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,1090,1093
2020-11-05 22:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,30,31
2020-11-26 11:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,256,260
2020-11-02 15:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,257,317
2020-11-30 17:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,1469,1479
2020-11-30 20:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,512,512
2020-11-04 15:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,247,253
2020-11-01 04:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,614,660
2020-11-26 00:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,2,2
2020-11-10 16:00:00,2,RAY,MARMARAY,2,AKTARMA,3385,3393
2020-11-30 13:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,3350,3544
2020-11-28 12:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,1646,1884
2020-11-07 20:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,76,76
2020-11-04 16:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,296,306
2020-11-20 08:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,3509,3585
2020-11-20 10:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,826,865
2020-11-30 12:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,3079,3231
2020-11-18 17:00:00,2,RAY,MARMARAY,2,NORMAL,18299,18776
2020-11-14 02:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,7,7
2020-11-21 19:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,179,179
2020-11-25 06:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1296,1315
2020-11-24 07:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,587,603
2020-11-24 13:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,685,693
2020-11-13 14:00:00,2,RAY,MARMARAY,2,NORMAL,11877,12499
2020-11-04 23:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,17,17
2020-11-24 22:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,454,472
2020-11-10 18:00:00,2,RAY,MARMARAY,2,AKTARMA,3941,3951
2020-11-30 07:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,6899,6947
2020-11-04 23:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,6022,6317
2020-11-23 20:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,631,705
2020-11-07 13:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,199,248
2020-11-17 17:00:00,2,RAY,MARMARAY,2,NORMAL,20351,21098
2020-11-25 17:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,3531,3619
2020-11-30 03:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,2,2
2020-11-24 14:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,787,793
2020-11-19 15:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,1410,1433
2020-11-05 13:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,126,130
2020-11-09 15:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,25812,27665
2020-11-09 20:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,181,186
2020-11-15 18:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,1788,1798
2020-11-10 05:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,9,9
2020-11-04 18:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,563,568
2020-11-14 11:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,869,873
2020-11-01 12:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,49,49
2020-11-25 01:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,6,6
2020-11-15 07:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1609,1633
2020-11-10 14:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,1556,1573
2020-11-25 06:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,463,463
2020-11-05 02:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,435,466
2020-11-04 11:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,19557,20751
2020-11-15 11:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,672,677
2020-11-05 14:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,22473,24042
2020-11-19 12:00:00,2,RAY,MARMARAY,2,AKTARMA,2489,2507
2020-11-23 10:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,430,434
2020-11-10 15:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,5261,5528
2020-11-30 14:00:00,1,KARAYOLU,İETT,2,AKTARMA,3565,3630
2020-11-19 20:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,883,887
2020-11-23 11:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,576,578
2020-11-19 06:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,195,195
2020-11-05 16:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,113,114
2020-11-25 20:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,203,204
2020-11-07 07:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,23,25
2020-11-30 18:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,8762,8916
2020-11-26 16:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,306,308
2020-11-13 00:00:00,2,RAY,MARMARAY,2,NORMAL,22,22
2020-11-19 11:00:00,2,RAY,MARMARAY,2,AKTARMA,2266,2280
2020-11-30 22:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,141,142
2020-11-05 18:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,633,646
2020-11-23 15:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,2187,2534
2020-11-27 21:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,335,366
2020-11-20 07:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,434,434
2020-11-21 20:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,38,38
2020-11-25 23:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,244,253
2020-11-17 11:00:00,2,RAY,MARMARAY,2,NORMAL,8941,9423
2020-11-14 05:00:00,2,RAY,MARMARAY,2,NORMAL,527,535
2020-11-21 15:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,292,294
2020-11-03 07:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,69,70
2020-11-25 21:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,87,87
2020-11-02 14:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,229,290
2020-11-25 07:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,1271,1274
2020-11-07 17:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,264,326
2020-11-03 23:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,23,23
2020-11-27 10:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,1163,1248
2020-11-07 10:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,136,196
2020-11-06 22:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,129,173
2020-11-30 04:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,1,1
2020-11-30 17:00:00,1,KARAYOLU,İETT,2,AKTARMA,5134,5195
2020-11-18 12:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,3386,3532
2020-11-05 03:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,255,270
2020-11-02 21:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,69,69
2020-11-24 23:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,193,202
2020-11-10 19:00:00,2,RAY,MARMARAY,2,AKTARMA,2881,2890
2020-11-04 09:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,214,218
2020-11-30 22:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,597,608
2020-11-02 08:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,163,170
2020-11-20 23:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,18,18
2020-11-04 00:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,8,8
2020-11-20 16:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1746,1826
2020-11-20 14:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1094,1185
2020-11-28 08:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,741,757
2020-11-05 14:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,215,220
2020-11-18 06:00:00,2,RAY,MARMARAY,2,AKTARMA,599,600
2020-11-28 17:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,813,818
2020-11-19 06:00:00,2,RAY,MARMARAY,2,AKTARMA,573,573
2020-11-10 09:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,5314,5410
2020-11-18 20:00:00,2,RAY,MARMARAY,2,AKTARMA,1455,1461
2020-11-09 19:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,305,313
2020-11-10 22:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,533,535
2020-11-21 14:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,347,352
2020-11-29 01:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1,1
2020-11-23 14:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,848,851
2020-11-24 21:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,614,634
2020-11-10 16:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,1814,1826
2020-11-03 12:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,205,259
2020-11-10 02:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,2,2
2020-11-05 18:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,161,162
2020-11-09 12:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,135,135
2020-11-29 21:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,98,98
2020-11-04 16:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,31918,33518
2020-11-10 14:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,5302,5539
2020-11-15 15:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,1430,1445
2020-11-13 17:00:00,2,RAY,MARMARAY,2,NORMAL,21000,21709
2020-11-13 16:00:00,2,RAY,MARMARAY,2,NORMAL,16195,16811
2020-11-19 10:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,720,725
2020-11-28 13:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,890,894
2020-11-25 11:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,686,728
2020-11-24 19:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,282,286
2020-11-29 18:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1106,1190
2020-11-04 15:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,24251,25816
2020-11-20 09:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,415,417
2020-11-09 09:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,163,164
2020-11-09 13:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,126,126
2020-11-05 19:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,83,85
2020-11-09 04:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,2,2
2020-11-23 22:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,164,178
2020-11-18 16:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,5220,5394
2020-11-04 19:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,41259,42695
2020-11-03 19:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,119,121
2020-11-23 09:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,1242,1299
2020-11-18 08:00:00,2,RAY,MARMARAY,2,AKTARMA,2489,2495
2020-11-13 05:00:00,2,RAY,MARMARAY,2,NORMAL,766,771
2020-11-21 05:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,59,60
2020-11-23 16:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,775,780
2020-11-14 00:00:00,2,RAY,MARMARAY,2,AKTARMA,2,2
2020-11-08 16:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,135,135
2020-11-19 08:00:00,2,RAY,MARMARAY,2,AKTARMA,2406,2412
2020-11-09 09:00:00,2,RAY,KADIKÖY-MODA,2,AKTARMA,48,49
2020-11-08 20:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,969,979
2020-11-06 13:00:00,2,RAY,TELEFERİK MAÇKA - TAŞKIŞLA,2,AKTARMA,1,1
2020-11-01 15:00:00,2,RAY,TELEFERİK MAÇKA - TAŞKIŞLA,2,AKTARMA,10,10
2020-11-03 18:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,2149,2168
2020-11-07 20:00:00,2,RAY,KADIKÖY-MODA,2,NORMAL,19,22
2020-11-08 18:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,1584,1601
2020-11-08 13:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,4734,5218
2020-11-08 01:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,2,2
2020-11-03 17:00:00,2,RAY,KADIKÖY-MODA,2,NORMAL,89,94
2020-11-10 10:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,7211,7597
2020-11-29 22:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,398,420
2020-11-10 08:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,16141,16320
2020-11-11 12:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,3055,3082
2020-11-04 12:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,2195,2232
2020-11-15 10:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,3231,3485
2020-11-08 20:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,7313,8289
2020-11-02 12:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,2308,2500
2020-11-26 06:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,472,472
2020-11-03 23:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,2480,2657
2020-11-15 19:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,1989,2005
2020-11-19 15:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,9055,9731
2020-11-21 11:00:00,2,RAY,TELEFERİK EYÜP PİYERLOTİ,2,NORMAL,31,56
2020-11-11 13:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,3372,3415
2020-11-09 13:00:00,2,RAY,KADIKÖY-MODA,2,AKTARMA,21,21
2020-11-02 15:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,3254,3602
2020-11-08 19:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,9497,10844
2020-11-11 06:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,707,707
2020-11-07 04:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,10,11
2020-11-22 14:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,2804,2899
2020-11-10 12:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,3268,3310
2020-11-08 17:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,3570,3635
2020-11-02 11:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,758,760
2020-11-04 18:00:00,2,RAY,TELEFERİK MAÇKA - TAŞKIŞLA,2,NORMAL,16,18
2020-11-04 06:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,154,155
2020-11-21 12:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,7646,8742
2020-11-03 09:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,774,784
2020-11-05 08:00:00,2,RAY,KADIKÖY-MODA,2,AKTARMA,40,40
2020-11-14 15:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,10655,11548
2020-11-27 00:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,33,34
2020-11-05 08:00:00,2,RAY,TELEFERİK MAÇKA - TAŞKIŞLA,2,AKTARMA,1,1
2020-11-11 06:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,2859,2873
2020-11-05 12:00:00,2,RAY,TELEFERİK MAÇKA - TAŞKIŞLA,2,AKTARMA,2,2
2020-11-04 06:00:00,2,RAY,KADIKÖY-MODA,2,NORMAL,1,1
2020-11-07 10:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,745,749
2020-11-27 09:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3591,3657
