DATE_TIME,TRANSPORT_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,TRANSFER_TYPE_ID,TRANSFER_TYPE,NUMBER_OF_PASSENGER,NUMBER_OF_PASSAGE
2020-06-27 23:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1557,1707
2020-06-02 19:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,9571,10152
2020-06-12 08:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,54,54
2020-06-23 20:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,1041,1041
2020-06-14 07:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,17,17
2020-06-23 13:00:00,2,RAY,MARMARAY,2,AKTARMA,2441,2469
2020-06-08 13:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3554,3668
2020-06-13 16:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,163,168
2020-06-17 16:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,22626,23941
2020-06-22 07:00:00,2,RAY,MARMARAY,2,NORMAL,13833,14003
2020-06-23 01:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,3,3
2020-06-16 12:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,87,89
2020-06-21 19:00:00,2,RAY,MARMARAY,2,NORMAL,8124,8933
2020-06-28 00:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,33,33
2020-06-17 20:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,44,44
2020-06-14 06:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,4576,4716
2020-06-17 12:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,17087,18297
2020-06-17 21:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,71,72
2020-06-11 08:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,67,68
2020-06-22 00:00:00,2,RAY,MARMARAY,2,NORMAL,21,23
2020-06-03 06:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,2635,2678
2020-06-11 10:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,45,45
2020-06-03 05:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,188,192
2020-06-21 12:00:00,2,RAY,MARMARAY,2,NORMAL,6368,6973
2020-06-11 09:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,42,42
2020-06-22 12:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,3337,3555
2020-06-03 13:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3398,3521
2020-06-14 13:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,50,50
2020-06-11 15:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,118,124
2020-06-22 23:00:00,2,RAY,MARMARAY,2,NORMAL,1180,1231
2020-06-08 09:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,4075,4134
2020-06-27 14:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,267,268
2020-06-22 08:00:00,2,RAY,MARMARAY,2,NORMAL,15340,15607
2020-06-11 05:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,2,2
2020-06-21 10:00:00,2,RAY,MARMARAY,2,NORMAL,4948,5260
2020-06-06 22:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,2596,2983
2020-06-30 15:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,206,206
2020-06-11 12:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,59,59
2020-06-22 15:00:00,2,RAY,MARMARAY,2,AKTARMA,2807,2831
2020-06-17 09:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,142,145
2020-06-13 22:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,11341,12274
2020-06-27 07:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,2801,2902
2020-06-23 08:00:00,2,RAY,MARMARAY,2,AKTARMA,2416,2420
2020-06-03 15:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,7746,8614
2020-06-15 15:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,125,129
2020-06-07 17:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,1917,1954
2020-06-17 13:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,16789,17993
2020-06-27 18:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,4122,4474
2020-06-15 22:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,11,11
2020-06-18 10:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,17644,18546
2020-06-18 08:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,36986,37702
2020-06-03 08:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3739,3759
2020-06-03 22:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,605,609
2020-06-08 05:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,25,25
2020-06-22 14:00:00,2,RAY,MARMARAY,2,AKTARMA,2809,2832
2020-06-18 05:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,12,12
2020-06-15 06:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,6,6
2020-06-28 08:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,312,313
2020-06-16 22:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,17,17
2020-06-13 05:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,1354,1379
2020-06-18 12:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,75,78
2020-06-22 05:00:00,2,RAY,MARMARAY,2,AKTARMA,53,53
2020-06-11 11:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,83,85
2020-06-15 19:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,95,99
2020-06-03 18:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,11835,12530
2020-06-26 06:00:00,2,RAY,MARMARAY,2,NORMAL,5752,5819
2020-06-28 05:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,11,11
2020-06-17 16:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,177,184
2020-06-07 22:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,1057,1065
2020-06-13 18:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,76,76
2020-06-18 13:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,113,115
2020-06-23 18:00:00,2,RAY,MARMARAY,2,AKTARMA,2726,2732
2020-06-16 15:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,145,156
2020-06-08 17:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,2398,2471
2020-06-07 10:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,889,909
2020-06-14 15:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,50,51
2020-06-18 21:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,23,23
2020-06-27 14:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1808,1890
2020-06-13 06:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,9,9
2020-06-26 21:00:00,2,RAY,MARMARAY,2,NORMAL,7166,7545
2020-06-23 05:00:00,2,RAY,MARMARAY,2,AKTARMA,43,43
2020-06-17 23:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,10,11
2020-06-16 10:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,54,55
2020-06-27 11:00:00,2,RAY,MARMARAY,2,AKTARMA,127,128
2020-06-23 17:00:00,2,RAY,MARMARAY,2,AKTARMA,2537,2544
2020-06-03 09:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,7013,7272
2020-06-13 02:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,4,4
2020-06-16 21:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,27,27
2020-06-27 03:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1,1
2020-06-23 00:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,19,19
2020-06-27 10:00:00,2,RAY,MARMARAY,2,AKTARMA,121,121
2020-06-23 21:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,642,644
2020-06-13 13:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,108,113
2020-06-27 08:00:00,2,RAY,MARMARAY,2,AKTARMA,729,731
2020-06-17 17:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,289,292
2020-06-07 14:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,5210,6214
2020-06-14 04:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,351,379
2020-06-28 10:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,42,42
2020-06-15 18:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,201,207
2020-06-26 01:00:00,2,RAY,MARMARAY,2,NORMAL,1,1
2020-06-14 06:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,6,6
2020-06-11 15:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,65,67
2020-06-16 07:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,40,40
2020-06-13 17:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,150,155
2020-06-30 10:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,262,264
2020-06-26 22:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1995,2116
2020-06-03 12:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,6241,6829
2020-06-13 23:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,55,57
2020-06-23 06:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1978,1999
2020-06-13 08:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,123,123
2020-06-12 17:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,64,64
2020-06-23 18:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,7650,7831
2020-06-17 02:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,3,3
2020-06-12 19:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,43,43
2020-06-16 09:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,66,67
2020-06-22 21:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,758,764
2020-06-11 10:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,79,80
2020-06-03 18:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,2041,2069
2020-06-07 12:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,1557,1602
2020-06-03 07:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,2160,2165
2020-06-11 21:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,29,32
2020-06-11 07:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,39,41
2020-06-13 12:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,16760,17878
2020-06-22 20:00:00,2,RAY,MARMARAY,2,NORMAL,7970,8286
2020-06-27 00:00:00,2,RAY,MARMARAY,2,NORMAL,25,25
2020-06-28 09:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,106,107
2020-06-16 05:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,1,1
2020-06-23 13:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,973,988
2020-06-07 06:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,822,848
2020-06-07 20:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,4220,5068
2020-06-12 22:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,62,62
2020-06-18 18:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,289,291
2020-06-22 18:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,8607,8888
2020-06-28 18:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,20,20
2020-06-29 09:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,161,165
2020-06-21 08:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,9578,9968
2020-06-08 07:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,2151,2154
2020-06-15 09:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,4007,4061
2020-06-29 11:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,135,137
2020-06-24 11:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,17324,18407
2020-06-03 08:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,8269,8379
2020-06-24 23:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,7023,7406
2020-06-10 17:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,2368,2428
2020-06-03 19:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,1677,1686
2020-06-19 18:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,2137,2187
2020-06-24 17:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,285,288
2020-06-19 14:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3360,3481
2020-06-21 16:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,70,71
2020-06-30 17:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,2338,2351
2020-06-09 08:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,3129,3134
2020-06-18 20:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,1215,1235
2020-06-24 11:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,121,123
2020-06-08 13:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,2525,2554
2020-06-03 21:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,682,689
2020-06-25 06:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,44,44
2020-06-25 14:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,148,154
2020-06-24 17:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,33743,35059
2020-06-07 23:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,920,994
2020-06-25 10:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,119,121
2020-06-14 13:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,4388,5093
2020-06-30 12:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,1249,1260
2020-06-20 11:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,13,13
2020-06-30 11:00:00,2,RAY,MARMARAY,2,AKTARMA,2528,2540
2020-06-23 23:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,5,5
2020-06-21 02:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,798,857
2020-06-30 09:00:00,2,RAY,MARMARAY,2,AKTARMA,2594,2602
2020-06-23 20:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,19,19
2020-06-23 06:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,6,6
2020-06-15 06:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,655,656
2020-06-10 06:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,565,566
2020-06-10 20:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,1400,1410
2020-06-25 14:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,136,138
2020-06-27 16:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,86,102
2020-06-25 15:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,166,175
2020-06-19 17:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,2418,2497
2020-06-15 10:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,3789,3872
2020-06-30 07:00:00,2,RAY,MARMARAY,2,AKTARMA,1984,1984
2020-06-25 01:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,2,2
2020-06-10 16:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,2840,2935
2020-06-04 13:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,2265,2293
2020-06-28 08:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,6,6
2020-06-20 17:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,120,122
2020-06-25 13:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,130,134
2020-06-29 06:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,54,54
2020-06-24 08:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,246,246
2020-06-23 19:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,32,32
2020-06-19 05:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,20,20
2020-06-19 00:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,176,183
2020-06-08 17:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,2168,2191
2020-06-20 01:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,10,10
2020-06-29 19:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,234,240
2020-06-27 09:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,7,8
2020-06-03 04:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,2,2
2020-06-08 07:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,6271,6347
2020-06-27 22:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,53,63
2020-06-03 12:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,2081,2109
2020-06-21 12:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,47,47
2020-06-27 16:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,56,56
2020-06-25 09:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,157,159
2020-06-30 06:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,243,243
2020-06-27 21:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,74,83
2020-06-10 00:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,54,54
2020-06-07 10:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,1882,1980
2020-06-24 14:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,18954,20506
2020-06-24 13:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,159,165
2020-06-10 05:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,219,223
2020-06-18 11:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,6989,7551
2020-06-03 15:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,5294,5652
2020-06-18 22:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,2774,3005
2020-06-20 21:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,76,79
2020-06-29 15:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,21977,23687
2020-06-27 15:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,28,29
2020-06-29 18:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,139,143
2020-06-24 21:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,74,74
2020-06-27 07:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,6,6
2020-06-10 21:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,995,1006
2020-06-22 21:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,19,19
2020-06-27 21:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,27,27
2020-06-30 08:00:00,2,RAY,MARMARAY,2,AKTARMA,2562,2564
2020-06-29 13:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,20736,22342
2020-06-20 13:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,3298,3438
2020-06-23 09:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,104,105
2020-06-19 11:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,7153,7746
2020-06-14 23:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,1602,1805
2020-06-14 11:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,2653,2908
2020-06-23 13:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,99,109
2020-06-27 14:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,15,17
