DATE_TIME,TRANSPORT_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,TRANSFER_TYPE_ID,TRANSFER_TYPE,NUMBER_OF_PASSENGER,NUMBER_OF_PASSAGE
2020-01-29 12:00:00,2,RAY,KADIKÖY-MODA,2,AKTARMA,59,59
2020-01-29 10:00:00,2,RAY,TELEFERİK MAÇKA - TAŞKIŞLA,2,NORMAL,13,15
2020-01-04 18:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,21,21
2020-01-19 23:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,2874,2922
2020-01-04 14:00:00,1,KARAYOLU,İETT,2,AKTARMA,3584,3608
2020-01-28 08:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,26033,26725
2020-01-22 21:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,375,378
2020-01-28 08:00:00,2,RAY,KADIKÖY-MODA,2,NORMAL,146,148
2020-01-29 08:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,1192,1195
2020-01-29 08:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,3511,3529
2020-01-05 02:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,66,66
2020-01-01 20:00:00,2,RAY,İETT TÜNEL,2,NORMAL,486,667
2020-01-08 23:00:00,1,KARAYOLU,İETT,2,AKTARMA,426,426
2020-01-01 14:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,2624,2645
2020-01-24 20:00:00,2,RAY,KADIKÖY-MODA,2,AKTARMA,28,28
2020-01-27 06:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,3487,3541
2020-01-24 18:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,3434,3457
2020-01-09 23:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,507,507
2020-01-23 19:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,1365,1370
2020-01-08 04:00:00,1,KARAYOLU,İETT,2,NORMAL,169,181
2020-01-22 18:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,10488,11422
2020-01-15 01:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,90,90
2020-01-23 17:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,9938,10617
2020-01-19 06:00:00,1,KARAYOLU,ÖHO,2,NORMAL,22563,25189
2020-01-11 12:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,13128,13460
2020-01-26 11:00:00,2,RAY,TELEFERİK MAÇKA - TAŞKIŞLA,2,AKTARMA,2,2
2020-01-11 00:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,611,613
2020-01-03 12:00:00,1,KARAYOLU,İETT,2,NORMAL,34687,37035
2020-01-30 23:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,975,981
2020-01-04 17:00:00,1,KARAYOLU,İETT,2,AKTARMA,5965,6007
2020-01-30 12:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,15653,17028
2020-01-04 07:00:00,1,KARAYOLU,İETT,2,NORMAL,36759,38233
2020-01-15 22:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,5556,5652
