DATE_TIME,TRANSPORT_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,TRANSFER_TYPE_ID,TRANSFER_TYPE,NUMBER_OF_PASSENGER,NUMBER_OF_PASSAGE
2020-04-03 13:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,2767,2876
2020-04-11 07:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,21,21
2020-04-04 07:00:00,1,KARAYOLU,ÖHO,2,NORMAL,21468,23296
2020-04-04 01:00:00,1,KARAYOLU,ÖHO,2,NORMAL,5,5
2020-04-11 08:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,7,7
2020-04-19 23:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,6,7
2020-04-04 15:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,2701,2790
2020-04-04 16:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,2682,2757
2020-04-08 10:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,1973,2056
2020-04-30 15:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,4173,4580
2020-04-30 10:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,1464,1505
2020-04-28 16:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,2672,2797
2020-04-17 14:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,504,514
2020-04-11 08:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,19,19
2020-04-15 02:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,1,1
2020-04-16 14:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,413,421
2020-04-28 11:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,754,763
2020-04-19 12:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,3,3
2020-04-16 14:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,190,190
2020-04-30 14:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,3963,4381
2020-04-24 09:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,180,182
2020-04-27 15:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,2336,2528
2020-04-17 16:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,3378,3637
2020-04-30 19:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,858,880
2020-04-03 21:00:00,1,KARAYOLU,ÖHO,2,NORMAL,8372,9380
2020-04-24 05:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,2,2
2020-04-15 13:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,132,132
2020-04-16 22:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,16,16
2020-04-17 17:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,4311,4576
2020-04-20 06:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,310,310
2020-04-04 22:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,519,531
2020-04-04 08:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,1824,1866
2020-04-23 20:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,2,2
2020-04-30 06:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,111,112
2020-04-08 19:00:00,1,KARAYOLU,ÖHO,2,NORMAL,18888,20722
2020-04-28 19:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,432,437
2020-04-16 14:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,2660,2907
2020-04-03 10:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,2086,2156
2020-04-07 12:00:00,1,KARAYOLU,ÖHO,2,NORMAL,12948,14578
2020-04-13 19:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,702,709
2020-04-27 17:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,3998,4122
2020-04-13 12:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,634,646
2020-04-11 07:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,1,1
2020-04-28 17:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,3642,3736
2020-04-15 16:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,635,661
2020-04-13 15:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,911,924
2020-04-12 07:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,1,1
2020-04-17 20:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,609,612
2020-04-19 20:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,1,1
2020-04-03 22:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,651,670
2020-04-11 16:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,5,5
2020-04-11 20:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,1,1
2020-04-04 03:00:00,1,KARAYOLU,ÖHO,2,NORMAL,1,1
2020-04-15 20:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,1242,1299
2020-04-16 16:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,1868,1985
2020-04-17 01:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,9,9
2020-04-28 00:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,2,2
2020-04-16 01:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,1,1
2020-04-04 18:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,2463,2530
2020-04-11 23:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,3,3
2020-04-20 05:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,4,4
2020-04-13 18:00:00,2,RAY,TELEFERİK MAÇKA - TAŞKIŞLA,2,NORMAL,2,2
2020-04-30 15:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,AKTARMA,1812,1888
2020-04-08 22:00:00,1,KARAYOLU,ÖHO,2,NORMAL,3370,3709
2020-04-16 07:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,241,241
2020-04-13 07:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,582,584
2020-04-08 20:00:00,1,KARAYOLU,ÖHO,2,NORMAL,13382,14852
2020-04-08 15:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,3380,3500
2020-04-08 18:00:00,1,KARAYOLU,ÖHO,2,NORMAL,24094,26279
2020-04-03 09:00:00,1,KARAYOLU,ÖHO,2,NORMAL,17887,19594
2020-04-15 21:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,61,63
2020-04-04 00:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,25,25
2020-04-23 15:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,100,103
2020-04-03 11:00:00,1,KARAYOLU,ÖHO,2,NORMAL,13171,14736
2020-04-12 05:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,1,1
2020-04-16 12:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,1155,1241
2020-04-16 09:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,1431,1480
2020-04-13 09:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,523,531
2020-04-15 12:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,285,298
2020-04-03 23:00:00,1,KARAYOLU,ÖHO,2,NORMAL,1634,1777
2020-04-28 05:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,6,6
2020-04-13 11:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,551,561
2020-04-16 20:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,331,335
2020-04-11 18:00:00,3,DENİZ,MOTOR TEKNE,2,AKTARMA,2,2
2020-04-11 17:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,8,8
2020-04-15 11:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,273,286
2020-04-28 20:00:00,2,RAY,TAKSİM-4.LEVENT,2,AKTARMA,199,199
2020-04-10 13:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,338,365
2020-04-03 17:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,3049,3148
2020-04-16 07:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,5150,5217
2020-04-19 15:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,2,2
2020-04-16 17:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,505,513
2020-04-13 13:00:00,2,RAY,MARMARAY,2,NORMAL,2324,2410
2020-04-02 23:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,1,1
2020-04-14 21:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,33,33
2020-04-09 11:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,25,25
2020-04-19 18:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,9,9
2020-04-13 20:00:00,2,RAY,MARMARAY,2,AKTARMA,380,381
2020-04-14 03:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,4,4
2020-04-14 21:00:00,2,RAY,MARMARAY,2,AKTARMA,122,122
2020-04-14 14:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,283,285
2020-04-05 05:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,232,235
2020-04-05 13:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,4,4
2020-04-26 16:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,2,2
2020-04-29 17:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1974,2028
2020-04-04 05:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,14,14
2020-04-20 12:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,368,401
2020-04-01 16:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,17,17
2020-04-10 06:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,703,705
2020-04-18 06:00:00,2,RAY,MARMARAY,2,AKTARMA,5,5
2020-04-26 06:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,1,1
2020-04-19 19:00:00,2,RAY,MARMARAY,2,AKTARMA,25,25
2020-04-25 08:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,76,78
2020-04-01 01:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,151,160
2020-04-10 10:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,145,145
2020-04-10 07:00:00,2,RAY,MARMARAY,2,AKTARMA,428,430
2020-04-05 15:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,3498,3781
2020-04-10 02:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,2,2
2020-04-28 14:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,283,285
2020-04-29 08:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,252,252
2020-04-13 22:00:00,2,RAY,MARMARAY,2,NORMAL,329,347
2020-04-25 14:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,4,4
2020-04-24 08:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,9,9
2020-04-05 02:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,82,86
2020-04-15 17:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,426,427
2020-04-05 07:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,5,5
2020-04-28 06:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,154,157
2020-04-10 14:00:00,2,RAY,MARMARAY,2,AKTARMA,626,637
2020-04-10 19:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1347,1376
2020-04-28 18:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,667,699
2020-04-04 17:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,6451,6793
2020-04-27 11:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,568,586
2020-04-24 05:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,7,7
2020-04-23 16:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,4,4
2020-04-23 14:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,2,2
2020-04-19 13:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,3,3
2020-04-21 19:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,85,86
2020-04-27 19:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,296,315
2020-04-13 21:00:00,2,RAY,MARMARAY,2,AKTARMA,144,145
2020-04-09 14:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,40,41
2020-04-29 00:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1,1
2020-04-02 22:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,8,9
2020-04-28 07:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,484,490
2020-04-30 16:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,446,451
2020-04-28 15:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,991,1062
2020-04-05 07:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,59,59
2020-04-04 21:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,6,6
2020-04-05 11:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,14,14
2020-04-18 18:00:00,2,RAY,MARMARAY,2,NORMAL,389,391
2020-04-02 15:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,26,27
2020-04-01 03:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,66,69
2020-04-30 10:00:00,1,KARAYOLU,İETT,2,AKTARMA,1162,1183
2020-04-20 07:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1427,1443
2020-04-14 19:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,322,322
2020-04-01 17:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,13,13
2020-04-23 05:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,10,11
2020-04-04 23:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,1,1
2020-04-21 17:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,AKTARMA,103,105
2020-04-10 07:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1662,1668
2020-04-09 10:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,12,14
2020-04-20 19:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1339,1397
2020-04-30 22:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,1,1
2020-04-18 08:00:00,2,RAY,MARMARAY,2,NORMAL,461,462
2020-04-21 06:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,390,393
2020-04-03 06:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,3,3
2020-04-27 10:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,533,562
2020-04-30 09:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,1427,1454
2020-04-15 18:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,419,423
2020-04-13 12:00:00,2,RAY,MARMARAY,2,NORMAL,2159,2240
2020-04-04 23:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,1135,1199
2020-04-29 11:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,340,361
2020-04-05 03:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,5,5
2020-04-19 09:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,4,4
2020-04-10 13:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,217,217
2020-04-10 04:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,2,2
2020-04-30 14:00:00,1,KARAYOLU,İETT,2,AKTARMA,1869,1912
2020-04-30 14:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,1092,1155
2020-04-18 18:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,196,198
2020-04-28 17:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,256,257
2020-04-18 07:00:00,2,RAY,MARMARAY,2,NORMAL,665,673
2020-04-21 08:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1273,1325
2020-04-20 08:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1195,1227
2020-04-30 20:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,163,164
2020-04-20 09:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,529,547
2020-04-30 21:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,63,63
2020-04-14 22:00:00,2,RAY,MARMARAY,2,AKTARMA,31,31
2020-04-15 08:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,275,278
2020-04-17 19:00:00,2,RAY,MARMARAY,2,NORMAL,2906,3008
2020-04-28 20:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,30,30
2020-04-04 22:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,1962,2085
2020-04-03 09:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,1,1
2020-04-02 16:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,36,38
2020-04-04 17:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,41,41
2020-04-01 18:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,9,9
2020-04-25 18:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,85,85
2020-04-09 13:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,32,32
2020-04-25 20:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,3,3
2020-04-17 20:00:00,2,RAY,MARMARAY,2,NORMAL,1923,1996
2020-04-14 16:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,352,352
2020-04-14 17:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1736,1767
2020-04-03 09:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,15,15
2020-04-05 16:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,11,11
2020-04-19 09:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,86,86
2020-04-04 21:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,23,24
2020-04-20 06:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,117,117
2020-04-13 11:00:00,2,RAY,MARMARAY,2,NORMAL,2166,2241
2020-04-30 09:00:00,1,KARAYOLU,İETT,2,AKTARMA,1403,1430
2020-04-15 19:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,275,276
2020-04-05 11:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,2,2
2020-04-09 13:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,4970,5312
2020-04-02 08:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,NORMAL,23,23
2020-04-09 12:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,AKTARMA,16,17
2020-04-19 11:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,3,3
2020-04-23 16:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,31,32
2020-04-09 07:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,9715,9835
2020-04-17 16:00:00,2,RAY,MARMARAY,2,NORMAL,3909,4007
2020-04-21 03:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,1,1
2020-04-29 14:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,424,460
2020-04-14 20:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,202,204
2020-04-15 15:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,317,323
2020-04-29 20:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,237,244
2020-04-05 12:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,13,13
2020-04-29 06:00:00,2,RAY,KİRAZLI-OLİMPİYATKÖY,2,NORMAL,424,433
2020-04-23 17:00:00,3,DENİZ,ŞEHİR HATLARI,2,NORMAL,57,57
2020-04-14 17:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,AKTARMA,480,481
2020-04-05 08:00:00,2,RAY,LEVENT - RUMELİ HİSARÜSTÜ,2,NORMAL,35,35
